Total T: 173751 Episode Num: 695 Episode T: 250 Reward: 40.158|A_Loss: -4.521|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 174001 Episode Num: 696 Episode T: 250 Reward: 38.133|A_Loss: -4.524|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 174251 Episode Num: 697 Episode T: 250 Reward: 38.332|A_Loss: -4.525|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 174501 Episode Num: 698 Episode T: 250 Reward: 40.890|A_Loss: -4.527|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 174751 Episode Num: 699 Episode T: 250 Reward: 38.866|A_Loss: -4.528|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 175001 Episode Num: 700 Episode T: 250 Reward: 40.379|A_Loss: -4.531|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 175251 Episode Num: 701 Episode T: 250 Reward: 38.682|A_Loss: -4.533|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 175501 Episode Num: 702 Episode T: 250 Reward: 39.999|A_Loss: -4.534|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 175751 Episode Num: 703 Episode T: 250 Reward: 39.453|A_Loss: -4.536|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 176001 Episode Num: 704 Episode T: 250 Reward: 39.933|A_Loss: -4.536|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 176251 Episode Num: 705 Episode T: 250 Reward: 41.147|A_Loss: -4.538|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 176501 Episode Num: 706 Episode T: 250 Reward: 39.528|A_Loss: -4.541|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 176751 Episode Num: 707 Episode T: 250 Reward: 39.869|A_Loss: -4.542|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 177001 Episode Num: 708 Episode T: 250 Reward: 38.337|A_Loss: -4.544|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 177251 Episode Num: 709 Episode T: 250 Reward: 40.837|A_Loss: -4.545|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 177501 Episode Num: 710 Episode T: 250 Reward: 37.688|A_Loss: -4.548|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 177751 Episode Num: 711 Episode T: 250 Reward: 41.792|A_Loss: -4.550|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 178001 Episode Num: 712 Episode T: 250 Reward: 40.098|A_Loss: -4.551|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 178251 Episode Num: 713 Episode T: 250 Reward: 42.065|A_Loss: -4.554|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 178501 Episode Num: 714 Episode T: 250 Reward: 40.286|A_Loss: -4.556|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 178751 Episode Num: 715 Episode T: 250 Reward: 40.413|A_Loss: -4.556|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 179001 Episode Num: 716 Episode T: 250 Reward: 41.065|A_Loss: -4.559|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 179251 Episode Num: 717 Episode T: 250 Reward: 42.730|A_Loss: -4.560|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 179501 Episode Num: 718 Episode T: 250 Reward: 37.398|A_Loss: -4.562|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 179751 Episode Num: 719 Episode T: 250 Reward: 42.245|A_Loss: -4.564|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 180001 Episode Num: 720 Episode T: 250 Reward: 38.925|A_Loss: -4.566|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Best model saved
-------------------------------------------------
Evaluation over 10 episodes: 39.970, minimum reward: 35.034, Curriculum: True
-------------------------------------------------
Current power: 1.000
Total T: 180251 Episode Num: 721 Episode T: 250 Reward: 41.185|A_Loss: -4.568|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 180501 Episode Num: 722 Episode T: 250 Reward: 40.497|A_Loss: -4.571|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 180751 Episode Num: 723 Episode T: 250 Reward: 39.323|A_Loss: -4.571|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 181001 Episode Num: 724 Episode T: 250 Reward: 41.075|A_Loss: -4.573|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 181251 Episode Num: 725 Episode T: 250 Reward: 40.930|A_Loss: -4.577|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 181501 Episode Num: 726 Episode T: 250 Reward: 42.247|A_Loss: -4.578|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 181751 Episode Num: 727 Episode T: 250 Reward: 41.880|A_Loss: -4.580|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 182001 Episode Num: 728 Episode T: 250 Reward: 39.494|A_Loss: -4.581|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 182251 Episode Num: 729 Episode T: 250 Reward: 41.464|A_Loss: -4.584|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 182501 Episode Num: 730 Episode T: 250 Reward: 41.458|A_Loss: -4.586|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 182751 Episode Num: 731 Episode T: 250 Reward: 41.234|A_Loss: -4.589|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 183001 Episode Num: 732 Episode T: 250 Reward: 37.881|A_Loss: -4.589|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 183251 Episode Num: 733 Episode T: 250 Reward: 41.036|A_Loss: -4.592|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 183501 Episode Num: 734 Episode T: 250 Reward: 40.104|A_Loss: -4.595|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 183751 Episode Num: 735 Episode T: 250 Reward: 41.008|A_Loss: -4.595|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 184001 Episode Num: 736 Episode T: 250 Reward: 38.007|A_Loss: -4.597|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 184251 Episode Num: 737 Episode T: 250 Reward: 40.748|A_Loss: -4.600|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 184501 Episode Num: 738 Episode T: 250 Reward: 38.861|A_Loss: -4.602|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 184751 Episode Num: 739 Episode T: 250 Reward: 39.356|A_Loss: -4.604|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 185001 Episode Num: 740 Episode T: 250 Reward: 41.134|A_Loss: -4.605|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 185251 Episode Num: 741 Episode T: 250 Reward: 40.269|A_Loss: -4.607|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 185501 Episode Num: 742 Episode T: 250 Reward: 40.984|A_Loss: -4.610|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 185751 Episode Num: 743 Episode T: 250 Reward: 42.317|A_Loss: -4.612|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 186001 Episode Num: 744 Episode T: 250 Reward: 42.446|A_Loss: -4.613|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 186251 Episode Num: 745 Episode T: 250 Reward: 41.652|A_Loss: -4.616|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 186501 Episode Num: 746 Episode T: 250 Reward: 40.706|A_Loss: -4.618|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 186751 Episode Num: 747 Episode T: 250 Reward: 39.928|A_Loss: -4.621|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 187001 Episode Num: 748 Episode T: 250 Reward: 41.604|A_Loss: -4.622|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 187251 Episode Num: 749 Episode T: 250 Reward: 40.779|A_Loss: -4.625|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 187501 Episode Num: 750 Episode T: 250 Reward: 41.260|A_Loss: -4.626|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 187751 Episode Num: 751 Episode T: 250 Reward: 40.296|A_Loss: -4.627|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 188001 Episode Num: 752 Episode T: 250 Reward: 41.405|A_Loss: -4.629|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 188251 Episode Num: 753 Episode T: 250 Reward: 41.772|A_Loss: -4.632|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 188501 Episode Num: 754 Episode T: 250 Reward: 40.572|A_Loss: -4.633|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 188751 Episode Num: 755 Episode T: 250 Reward: 40.669|A_Loss: -4.636|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 189001 Episode Num: 756 Episode T: 250 Reward: 41.383|A_Loss: -4.638|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 189251 Episode Num: 757 Episode T: 250 Reward: 42.701|A_Loss: -4.641|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 189501 Episode Num: 758 Episode T: 250 Reward: 42.454|A_Loss: -4.643|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 189751 Episode Num: 759 Episode T: 250 Reward: 38.831|A_Loss: -4.644|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 190001 Episode Num: 760 Episode T: 250 Reward: 42.973|A_Loss: -4.647|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 190251 Episode Num: 761 Episode T: 250 Reward: 42.104|A_Loss: -4.647|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 190501 Episode Num: 762 Episode T: 250 Reward: 40.860|A_Loss: -4.651|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 190751 Episode Num: 763 Episode T: 250 Reward: 41.348|A_Loss: -4.652|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 191001 Episode Num: 764 Episode T: 250 Reward: 40.967|A_Loss: -4.655|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 191251 Episode Num: 765 Episode T: 250 Reward: 40.762|A_Loss: -4.657|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 191501 Episode Num: 766 Episode T: 250 Reward: 41.709|A_Loss: -4.658|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 191751 Episode Num: 767 Episode T: 250 Reward: 41.230|A_Loss: -4.660|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 192001 Episode Num: 768 Episode T: 250 Reward: 42.151|A_Loss: -4.662|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 192251 Episode Num: 769 Episode T: 250 Reward: 39.936|A_Loss: -4.663|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 192501 Episode Num: 770 Episode T: 250 Reward: 36.805|A_Loss: -4.665|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 192751 Episode Num: 771 Episode T: 250 Reward: 41.616|A_Loss: -4.666|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 193001 Episode Num: 772 Episode T: 250 Reward: 41.999|A_Loss: -4.669|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 193251 Episode Num: 773 Episode T: 250 Reward: 40.085|A_Loss: -4.672|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 193501 Episode Num: 774 Episode T: 250 Reward: 37.198|A_Loss: -4.673|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 193751 Episode Num: 775 Episode T: 250 Reward: 38.883|A_Loss: -4.674|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 194001 Episode Num: 776 Episode T: 250 Reward: 38.092|A_Loss: -4.676|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 194251 Episode Num: 777 Episode T: 250 Reward: 37.951|A_Loss: -4.677|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 194501 Episode Num: 778 Episode T: 250 Reward: 40.698|A_Loss: -4.677|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 194751 Episode Num: 779 Episode T: 250 Reward: 41.734|A_Loss: -4.680|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 195001 Episode Num: 780 Episode T: 250 Reward: 43.403|A_Loss: -4.684|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 195251 Episode Num: 781 Episode T: 250 Reward: 42.323|A_Loss: -4.683|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 195501 Episode Num: 782 Episode T: 250 Reward: 41.914|A_Loss: -4.686|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 195751 Episode Num: 783 Episode T: 250 Reward: 40.979|A_Loss: -4.687|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 196001 Episode Num: 784 Episode T: 250 Reward: 41.715|A_Loss: -4.688|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 196251 Episode Num: 785 Episode T: 250 Reward: 43.164|A_Loss: -4.689|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 196501 Episode Num: 786 Episode T: 250 Reward: 42.324|A_Loss: -4.692|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 196751 Episode Num: 787 Episode T: 250 Reward: 40.180|A_Loss: -4.694|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 197001 Episode Num: 788 Episode T: 250 Reward: 41.211|A_Loss: -4.695|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 197251 Episode Num: 789 Episode T: 250 Reward: 42.623|A_Loss: -4.697|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 197501 Episode Num: 790 Episode T: 250 Reward: 41.051|A_Loss: -4.699|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 197751 Episode Num: 791 Episode T: 250 Reward: 43.059|A_Loss: -4.700|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 198001 Episode Num: 792 Episode T: 250 Reward: 42.586|A_Loss: -4.702|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 198251 Episode Num: 793 Episode T: 250 Reward: 43.146|A_Loss: -4.704|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 198501 Episode Num: 794 Episode T: 250 Reward: 39.664|A_Loss: -4.706|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 198751 Episode Num: 795 Episode T: 250 Reward: 40.543|A_Loss: -4.708|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 199001 Episode Num: 796 Episode T: 250 Reward: 42.377|A_Loss: -4.711|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 199251 Episode Num: 797 Episode T: 250 Reward: 37.869|A_Loss: -4.710|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 199501 Episode Num: 798 Episode T: 250 Reward: 42.392|A_Loss: -4.713|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 199751 Episode Num: 799 Episode T: 250 Reward: 39.689|A_Loss: -4.713|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 200001 Episode Num: 800 Episode T: 250 Reward: 40.862|A_Loss: -4.715|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Best model saved
-------------------------------------------------
Evaluation over 10 episodes: 41.852, minimum reward: 38.666, Curriculum: True
-------------------------------------------------
Current power: 1.000
Total T: 200251 Episode Num: 801 Episode T: 250 Reward: 42.589|A_Loss: -4.718|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 200501 Episode Num: 802 Episode T: 250 Reward: 40.898|A_Loss: -4.718|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 200751 Episode Num: 803 Episode T: 250 Reward: 41.785|A_Loss: -4.722|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 201001 Episode Num: 804 Episode T: 250 Reward: 42.145|A_Loss: -4.723|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 201251 Episode Num: 805 Episode T: 250 Reward: 40.517|A_Loss: -4.723|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 201501 Episode Num: 806 Episode T: 250 Reward: 39.138|A_Loss: -4.725|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 201751 Episode Num: 807 Episode T: 250 Reward: 42.696|A_Loss: -4.728|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 202001 Episode Num: 808 Episode T: 250 Reward: 41.045|A_Loss: -4.729|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 202251 Episode Num: 809 Episode T: 250 Reward: 41.619|A_Loss: -4.730|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 202501 Episode Num: 810 Episode T: 250 Reward: 42.507|A_Loss: -4.731|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 202751 Episode Num: 811 Episode T: 250 Reward: 41.062|A_Loss: -4.734|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 203001 Episode Num: 812 Episode T: 250 Reward: 42.836|A_Loss: -4.734|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 203251 Episode Num: 813 Episode T: 250 Reward: 34.628|A_Loss: -4.736|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 203501 Episode Num: 814 Episode T: 250 Reward: 41.040|A_Loss: -4.738|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 203751 Episode Num: 815 Episode T: 250 Reward: 42.733|A_Loss: -4.739|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 204001 Episode Num: 816 Episode T: 250 Reward: 42.363|A_Loss: -4.742|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 204251 Episode Num: 817 Episode T: 250 Reward: 38.589|A_Loss: -4.743|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 204501 Episode Num: 818 Episode T: 250 Reward: 40.775|A_Loss: -4.743|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 204751 Episode Num: 819 Episode T: 250 Reward: 41.138|A_Loss: -4.745|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 205001 Episode Num: 820 Episode T: 250 Reward: 42.368|A_Loss: -4.747|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 205251 Episode Num: 821 Episode T: 250 Reward: 39.758|A_Loss: -4.749|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 205501 Episode Num: 822 Episode T: 250 Reward: 43.684|A_Loss: -4.750|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 205751 Episode Num: 823 Episode T: 250 Reward: 42.089|A_Loss: -4.751|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 206001 Episode Num: 824 Episode T: 250 Reward: 41.515|A_Loss: -4.753|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 206251 Episode Num: 825 Episode T: 250 Reward: 41.456|A_Loss: -4.755|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 206501 Episode Num: 826 Episode T: 250 Reward: 42.752|A_Loss: -4.755|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 206751 Episode Num: 827 Episode T: 250 Reward: 41.868|A_Loss: -4.757|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 207001 Episode Num: 828 Episode T: 250 Reward: 42.416|A_Loss: -4.760|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 207251 Episode Num: 829 Episode T: 250 Reward: 40.888|A_Loss: -4.760|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 207501 Episode Num: 830 Episode T: 250 Reward: 42.573|A_Loss: -4.762|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 207751 Episode Num: 831 Episode T: 250 Reward: 40.679|A_Loss: -4.763|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 208001 Episode Num: 832 Episode T: 250 Reward: 41.208|A_Loss: -4.764|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 208251 Episode Num: 833 Episode T: 250 Reward: 41.884|A_Loss: -4.766|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 208501 Episode Num: 834 Episode T: 250 Reward: 43.875|A_Loss: -4.766|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 208751 Episode Num: 835 Episode T: 250 Reward: 42.061|A_Loss: -4.767|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 209001 Episode Num: 836 Episode T: 250 Reward: 36.965|A_Loss: -4.768|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 209251 Episode Num: 837 Episode T: 250 Reward: 42.869|A_Loss: -4.769|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 209501 Episode Num: 838 Episode T: 250 Reward: 40.993|A_Loss: -4.772|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 209751 Episode Num: 839 Episode T: 250 Reward: 41.437|A_Loss: -4.773|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 210001 Episode Num: 840 Episode T: 250 Reward: 41.474|A_Loss: -4.773|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 210251 Episode Num: 841 Episode T: 250 Reward: 42.909|A_Loss: -4.775|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 210501 Episode Num: 842 Episode T: 250 Reward: 41.655|A_Loss: -4.777|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 210751 Episode Num: 843 Episode T: 250 Reward: 42.529|A_Loss: -4.776|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 211001 Episode Num: 844 Episode T: 250 Reward: 42.350|A_Loss: -4.780|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 211251 Episode Num: 845 Episode T: 250 Reward: 43.516|A_Loss: -4.781|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 211501 Episode Num: 846 Episode T: 250 Reward: 41.595|A_Loss: -4.783|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 211751 Episode Num: 847 Episode T: 250 Reward: 42.625|A_Loss: -4.783|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 212001 Episode Num: 848 Episode T: 250 Reward: 42.437|A_Loss: -4.785|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 212251 Episode Num: 849 Episode T: 250 Reward: 43.812|A_Loss: -4.786|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 212501 Episode Num: 850 Episode T: 250 Reward: 41.432|A_Loss: -4.787|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 212751 Episode Num: 851 Episode T: 250 Reward: 43.027|A_Loss: -4.788|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 213001 Episode Num: 852 Episode T: 250 Reward: 36.739|A_Loss: -4.790|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 213251 Episode Num: 853 Episode T: 250 Reward: 42.944|A_Loss: -4.791|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 213501 Episode Num: 854 Episode T: 250 Reward: 40.738|A_Loss: -4.793|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 213751 Episode Num: 855 Episode T: 250 Reward: 43.340|A_Loss: -4.793|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 214001 Episode Num: 856 Episode T: 250 Reward: 43.055|A_Loss: -4.794|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 214251 Episode Num: 857 Episode T: 250 Reward: 42.795|A_Loss: -4.794|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 214501 Episode Num: 858 Episode T: 250 Reward: 44.338|A_Loss: -4.798|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 214751 Episode Num: 859 Episode T: 250 Reward: 43.688|A_Loss: -4.799|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 215001 Episode Num: 860 Episode T: 250 Reward: 43.136|A_Loss: -4.801|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 215251 Episode Num: 861 Episode T: 250 Reward: 40.837|A_Loss: -4.801|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 215501 Episode Num: 862 Episode T: 250 Reward: 42.590|A_Loss: -4.804|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 215751 Episode Num: 863 Episode T: 250 Reward: 42.173|A_Loss: -4.804|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 216001 Episode Num: 864 Episode T: 250 Reward: 43.374|A_Loss: -4.805|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 216251 Episode Num: 865 Episode T: 250 Reward: 40.391|A_Loss: -4.806|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 216501 Episode Num: 866 Episode T: 250 Reward: 43.668|A_Loss: -4.808|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 216751 Episode Num: 867 Episode T: 250 Reward: 43.813|A_Loss: -4.808|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 217001 Episode Num: 868 Episode T: 250 Reward: 39.007|A_Loss: -4.811|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 217251 Episode Num: 869 Episode T: 250 Reward: 42.736|A_Loss: -4.809|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 217501 Episode Num: 870 Episode T: 250 Reward: 42.710|A_Loss: -4.811|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 217751 Episode Num: 871 Episode T: 250 Reward: 41.868|A_Loss: -4.813|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 218001 Episode Num: 872 Episode T: 250 Reward: 42.800|A_Loss: -4.814|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 218251 Episode Num: 873 Episode T: 250 Reward: 42.423|A_Loss: -4.815|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 218501 Episode Num: 874 Episode T: 250 Reward: 41.388|A_Loss: -4.816|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 218751 Episode Num: 875 Episode T: 250 Reward: 42.894|A_Loss: -4.819|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 219001 Episode Num: 876 Episode T: 250 Reward: 44.052|A_Loss: -4.819|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 219251 Episode Num: 877 Episode T: 250 Reward: 43.069|A_Loss: -4.820|C_Loss: 0.002|T_Loss: 0.000|T: 0.000
Total T: 219501 Episode Num: 878 Episode T: 250 Reward: 42.112|A_Loss: -4.822|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 219751 Episode Num: 879 Episode T: 250 Reward: 43.993|A_Loss: -4.824|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Total T: 220001 Episode Num: 880 Episode T: 250 Reward: 45.121|A_Loss: -4.824|C_Loss: 0.002|T_Loss: -0.000|T: 0.000
Best model saved
-------------------------------------------------
Evaluation over 10 episodes: 42.593, minimum reward: 37.263, Curriculum: True
-------------------------------------------------
Current power: 1.000
